origen,experimento,seed,dataset,ssl_method,use_semi,arch,backbone,pool,fraccion_etiquetas,lambda_u,tau,ema_decay,semi_start_epoch,best_epoch,epocas_corridas,early_stopped,val_f1_global,test_f1_mean,test_f1_std,test_f1_global,test_iou_mean,test_bf1_mean,test_assd_px,test_hd95_px,c2c4_err_px
runs_final_v1,semi_r10_frac75,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_75/stems.txt,0.05,0.95,0.99,15,16,56,True,0.879351872125409,0.857063353061676,0.12521575391292572,0.8544851003924144,0.7661797404289246,0.9313,1.6821,6.0964,14.91
runs_final_v1,semi_r10_frac75,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_75/stems.txt,0.05,0.95,0.99,15,55,95,True,0.8747828886603279,0.8021112084388733,0.20879901945590973,0.8089547846291035,0.7077445387840271,0.8885,2.3182,8.4155,14.648
runs_final_v1,semi_r10_frac75,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_75/stems.txt,0.05,0.95,0.99,15,53,93,True,0.8731485245094927,0.8458239436149597,0.12590499222278595,0.84217326261349,0.7487984299659729,0.9269,1.7645,6.0381,14.567
runs_final_v1,semi_r10_frac75,3,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_75/stems.txt,0.05,0.95,0.99,15,23,63,True,0.8746276192873226,0.8352038264274597,0.1733032613992691,0.8377482294981947,0.745365560054779,0.9189,1.8262,6.7827,11.671
runs_final_v1,semi_r10_frac75,4,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/label_fractions/frac_75/stems.txt,0.05,0.95,0.99,15,68,108,True,0.8803559929322521,0.8287957906723022,0.1784743368625641,0.8344572311747106,0.7380136847496033,0.9129,2.1373,7.7216,16.241
runs_final_v1,semi_r15,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r15_max0/images,,0.05,0.95,0.99,15,33,73,True,0.8796591231251941,0.8466254472732544,0.16637933254241943,0.849276769245292,0.7602985501289368,0.9308,1.6897,5.8736,13.509
runs_final_v1,semi_r15,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r15_max0/images,,0.05,0.95,0.99,15,42,82,True,0.8802823887301764,0.8329930305480957,0.1892065405845642,0.8397997620931603,0.7465741634368896,0.909,1.7717,6.683,16.219
runs_final_v1,semi_r15,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r15_max0/images,,0.05,0.95,0.99,15,36,76,True,0.8744867602579316,0.8414869904518127,0.13107140362262726,0.8372773444140665,0.7446417212486267,0.919,2.2413,7.5145,19.929
runs_final_v1,semi_r20,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r20_max0/images,,0.05,0.95,0.99,15,28,68,True,0.8801893786217143,0.817279577255249,0.16421975195407867,0.8225980061762136,0.7170041799545288,0.9008,2.0822,7.9698,13.729
runs_final_v1,semi_r20,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r20_max0/images,,0.05,0.95,0.99,15,52,92,True,0.8817111708645363,0.8141412734985352,0.21041615307331085,0.8241258984576723,0.7259283661842346,0.8974,2.5324,8.4932,14.552
runs_final_v1,semi_r20,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r20_max0/images,,0.05,0.95,0.99,15,16,56,True,0.8746148572176586,0.7771700024604797,0.27514055371284485,0.8000364472068278,0.6957269906997681,0.874,3.5899,11.3495,13.819
runs_final_v1,semi_r3,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r3_max0/images,,0.05,0.95,0.99,15,31,71,True,0.8799218352018172,0.8329015970230103,0.17388594150543213,0.8357567140439648,0.7411555051803589,0.913,2.0816,7.8928,13.887
runs_final_v1,semi_r3,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r3_max0/images,,0.05,0.95,0.99,15,17,57,True,0.8733571098335039,0.8524789214134216,0.13517649471759796,0.8531340596364998,0.7621755003929138,0.9303,1.6486,6.0134,16.768
runs_final_v1,semi_r3,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r3_max0/images,,0.05,0.95,0.99,15,35,75,True,0.8779111378006746,0.8701360821723938,0.1038951650261879,0.8659359795620346,0.7824944853782654,0.9418,1.5452,6.2546,12.47
runs_final_v1,semi_r5,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r5_max0/images,,0.05,0.95,0.99,15,75,115,True,0.8859843603671503,0.8358451724052429,0.12410720437765121,0.8322816181793418,0.7346185445785522,0.917,2.4647,11.4357,20.507
runs_final_v1,semi_r5,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r5_max0/images,,0.05,0.95,0.99,15,28,68,True,0.8734797423327003,0.8220865726470947,0.18559019267559052,0.8292366948519234,0.7290244102478027,0.9104,2.1664,7.8951,14.202
runs_final_v1,semi_r5,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r5_max0/images,,0.05,0.95,0.99,15,20,60,True,0.8754590929479372,0.8354069590568542,0.1666184961795807,0.8373440218552177,0.7439280152320862,0.9233,1.8606,6.6043,12.294
runs_final_v1,semi_r7,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r7_max0/images,,0.05,0.95,0.99,15,48,88,True,0.8786877682661383,0.8376537561416626,0.18132507801055908,0.842440895131609,0.750645637512207,0.9156,2.2207,7.5543,15.057
runs_final_v1,semi_r7,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r7_max0/images,,0.05,0.95,0.99,15,52,92,True,0.87520280785332,0.8082956671714783,0.19929789006710052,0.8156484674229109,0.7143722176551819,0.9055,2.0627,7.4812,13.176
runs_final_v1,semi_r7,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_r7_max0/images,,0.05,0.95,0.99,15,58,98,True,0.8792560128959283,0.8430655598640442,0.1468755006790161,0.8431406401361786,0.7507504820823669,0.9136,2.3514,11.6779,18.754
runs_final_v1,semi_std_matched_r10,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_std_matched_r10/images,,0.05,0.95,0.99,15,25,65,True,0.8820136949866357,0.838420569896698,0.1619137078523636,0.8422636462421671,0.7482818365097046,0.9209,1.9189,8.451,16.176
runs_final_v1,semi_std_matched_r10,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_std_matched_r10/images,,0.05,0.95,0.99,15,17,57,True,0.8693409044811443,0.856558620929718,0.10829972475767136,0.854783459750026,0.7620582580566406,0.9243,2.0988,10.3726,18.549
runs_final_v1,semi_std_matched_r10,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_std_matched_r10/images,,0.05,0.95,0.99,15,23,63,True,0.8815345527617853,0.8398943543434143,0.16876493394374847,0.8452648304569055,0.7515073418617249,0.9096,2.2398,10.2123,15.102
runs_final_v1,semi_std_matched_r15,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_std_matched_r15/images,,0.05,0.95,0.99,15,28,68,True,0.8820457586728663,0.8638607263565063,0.09394554048776627,0.8597342967893287,0.7707733511924744,0.9335,2.0782,10.017,18.652
runs_final_v1,semi_std_matched_r15,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_std_matched_r15/images,,0.05,0.95,0.99,15,40,80,True,0.8744117526694157,0.8380206823348999,0.17339926958084106,0.8413758273558876,0.7491053938865662,0.913,2.0678,7.8761,13.333
runs_final_v1,semi_std_matched_r15,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_std_matched_r15/images,,0.05,0.95,0.99,15,66,106,True,0.8830055882297829,0.8360000252723694,0.15213017165660858,0.8365569316776451,0.741629421710968,0.9213,1.8016,6.6391,15.099
runs_final_v1,semi_std_matched_r20,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_std_matched_r20/images,,0.05,0.95,0.99,15,35,75,True,0.8803169025973172,0.7589386105537415,0.2844262719154358,0.7874181883068785,0.6745141744613647,0.8428,2.3294,8.5671,15.264
runs_final_v1,semi_std_matched_r20,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_std_matched_r20/images,,0.05,0.95,0.99,15,48,88,True,0.8757014825354923,0.82127845287323,0.20155739784240723,0.8294608990189908,0.7326310276985168,0.9041,2.1623,7.4731,15.333
runs_final_v1,semi_std_matched_r20,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_std_matched_r20/images,,0.05,0.95,0.99,15,30,70,True,0.8797869929745883,0.8380958437919617,0.1508565992116928,0.8416715487143631,0.7444635629653931,0.913,2.035,8.3593,16.915
runs_final_v1,semi_std_matched_r3,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_std_matched_r3/images,,0.05,0.95,0.99,15,64,104,True,0.8823346786704992,0.8294360637664795,0.18261782824993134,0.8354197726990906,0.7399893403053284,0.9164,2.1972,7.5355,16.027
runs_final_v1,semi_std_matched_r3,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_std_matched_r3/images,,0.05,0.95,0.99,15,17,57,True,0.8766744700213969,0.8363357186317444,0.1821320503950119,0.8433626368240353,0.7486706972122192,0.9117,2.2487,7.3785,15.116
runs_final_v1,semi_std_matched_r3,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeling_std_matched_r3/images,,0.05,0.95,0.99,15,31,71,True,0.8803355461290147,0.8394234776496887,0.1793525367975235,0.8439524659131552,0.7516205906867981,0.9076,2.8653,8.0985,15.789
